GeneID	logFC	logCPM	F	PValue	FDR
LRG1	-3.39286306375017	0.417022632951189	1.21588235830275	0.270174951397247	0.896673993099616
TPBG	-3.39286306375017	0.417022632951189	1.21588235830275	0.270174951397247	0.896673993099616
LINC01176	-3.39286306375017	0.417022632951189	1.21588235830275	0.270174951397247	0.896673993099616
FKBP9P1	-3.39286306375017	0.417022632951189	1.21588235830275	0.270174951397247	0.896673993099616
NOS2	-3.39286306375017	0.417022632951189	1.21588235830275	0.270174951397247	0.896673993099616
ARHGEF34P	-3.39286306375017	0.417022632951189	1.21588235830275	0.270174951397247	0.896673993099616
LINC01235	-3.39286306375017	0.417022632951189	1.21588235830275	0.270174951397247	0.896673993099616
FA2H	-3.39286306375017	0.417022632951189	1.21588235830275	0.270174951397247	0.896673993099616
MAMDC2	-3.39286306375017	0.417022632951189	1.21588235830275	0.270174951397247	0.896673993099616
LOC100129316	-3.39286306375017	0.417022632951189	1.21588235830275	0.270174951397247	0.896673993099616
MAP6D1	-3.39286306375017	0.417022632951189	1.21588235830275	0.270174951397247	0.896673993099616
SOWAHA	-3.39286306375017	0.417022632951189	1.21588235830275	0.270174951397247	0.896673993099616
TTLL8	-3.39286306375017	0.417022632951189	1.21588235830275	0.270174951397247	0.896673993099616
LRRIQ1	-3.39286306375017	0.417022632951189	1.21588235830275	0.270174951397247	0.896673993099616
IL17D	-3.39286306375017	0.417022632951189	1.21588235830275	0.270174951397247	0.896673993099616
CCDC158	-3.39286306375017	0.417022632951189	1.21588235830275	0.270174951397247	0.896673993099616
TRNP1	-3.39286306375017	0.417022632951189	1.21588235830275	0.270174951397247	0.896673993099616
THBS2	-3.39286306375017	0.417022632951189	1.21588235830275	0.270174951397247	0.896673993099616
PRR27	-3.39286306375017	0.417022632951189	1.21588235830275	0.270174951397247	0.896673993099616
KLHDC7B	-3.39286306375017	0.417022632951189	1.21588235830275	0.270174951397247	0.896673993099616
ZNF354A	-1.03827845150387	2.64201008174045	1.21576450932158	0.270198167225785	0.896673993099616
MIR10527	-1.27738600767941	2.11258078379776	1.21510435844345	0.270328260704334	0.896673993099616
TAX1BP1	-0.337630136093976	6.24129428271802	1.21491373807372	0.270365840118288	0.896673993099616
ZNF667-AS1	-0.855497516299621	3.21353108486486	1.21461603761647	0.270424542653501	0.896673993099616
ZBTB16	-1.5061028131518	1.72185405685666	1.21389854130158	0.270566088789611	0.896673993099616
PLCH2	1.6427125593383	1.27337248728461	1.21380185308226	0.270585170315757	0.896673993099616
HNRNPL	-0.700669720015518	3.85370727864912	1.21132986363235	0.271073592133246	0.896673993099616
LMAN1	-0.303386471284321	6.594830397035	1.21099577304702	0.271139687135338	0.896673993099616
XPC	1.15738029471889	2.19909917640583	1.21065287030104	0.271207546462104	0.896673993099616
ESR2	1.64029842541439	1.27295555289634	1.21024370121085	0.271288547485543	0.896673993099616
STXBP2	1.64029842541439	1.27295555289634	1.21024370121085	0.271288547485543	0.896673993099616
PRKCQ	-0.777082564757711	3.52197452982791	1.20956499830171	0.271422973437073	0.896673993099616
KLHL20	-0.677814481431554	3.96967305130022	1.20926311802578	0.271482791537406	0.896673993099616
ZNF582	-1.13536601137838	2.39182039689995	1.20919373959015	0.271496541325981	0.896673993099616
SCARB1	-1.50275888521099	1.72222771460017	1.20869811525446	0.271594792155399	0.896673993099616
LOC105377763	-1.50275888521099	1.72222771460017	1.20869811525446	0.271594792155399	0.896673993099616
MAN2A1	0.427988395177512	5.44040414306807	1.2083940934426	0.271655082392175	0.896673993099616
ACP5	1.63788325685751	1.27253869721987	1.20669028918861	0.271993272153575	0.896673993099616
LOC730268	1.63788325685751	1.27253869721987	1.20669028918861	0.271993272153575	0.896673993099616
FEM1A	-1.03708604187012	2.63485418550033	1.2064548824889	0.272040039689835	0.896673993099616
EI24	-0.52448953018793	4.8021880568921	1.20619625468211	0.27209143210046	0.896673993099616
TBCA	-0.182472688920994	8.79762703246164	1.20599925628829	0.272130586172691	0.896673993099616
SIGIRR	1.47931907841933	1.55132527910713	1.20567653155597	0.272194744010884	0.896673993099616
CHEK1	-0.344255388424328	6.16541107115369	1.20433996561848	0.272460655747281	0.896673993099616
SUMF1	1.00567336551962	2.59704699047147	1.20404320251669	0.272519741331542	0.896673993099616
COPS4	0.193250718096524	8.39951409225721	1.20394574859422	0.272539147924773	0.896673993099616
MRGBP	-1.19797337003053	2.25315172772296	1.20365196018975	0.272597662275984	0.896673993099616
NVL	-0.645398478944001	4.11249365684497	1.20159593790623	0.273007604652812	0.896673993099616
LOC102724532	1.4050862973673	1.67657252275338	1.20038319353065	0.273249771348041	0.896673993099616
SPC24	0.800207679692572	3.31728326887409	1.20029508276693	0.273267376223289	0.896673993099616
CCNK	0.872418441468437	3.02945274071282	1.19993134611408	0.273340067280984	0.896673993099616
ZKSCAN1	-0.738201771014411	3.66909228997466	1.19977208824418	0.273371901846422	0.896673993099616
EDDM13	-2.01183198158228	1.08729590563079	1.19953968959147	0.27341836509774	0.896673993099616
CAPN10	-2.01183198158228	1.08729590563079	1.19953968959147	0.27341836509774	0.896673993099616
TMEM91	-2.01183198158228	1.08729590563079	1.19953968959147	0.27341836509774	0.896673993099616
LTB4R	-1.49806913560604	1.71754615502785	1.19882111135307	0.273562092440507	0.896673993099616
RFC2	-0.833143313469149	3.27929885354117	1.19842838771185	0.273640683595565	0.896673993099616
HERC1	-0.564814603335266	4.54783493656272	1.19657921190484	0.27401111814023	0.896673993099616
DGCR6L	-1.3679100558861	1.92177814382521	1.19641052915314	0.274044940662844	0.896673993099616
COMTD1	1.47328901902173	1.5501178166742	1.19563740725586	0.2742000261073	0.896673993099616
RMC1	0.886537155035786	2.9730232307286	1.19518914824092	0.274289995668415	0.896673993099616
MIR3936HG	1.28471054650748	1.90423557358346	1.19490636609761	0.27434677160764	0.896673993099616
DDX11-AS1	1.54553504151745	1.41851645967774	1.19395493749141	0.274537904191659	0.896673993099616
TYSND1	-1.49472200932389	1.7179194829973	1.19365089107654	0.274599019338431	0.896673993099616
LRP5L	-2.00675441573294	1.08770007769514	1.19349995985426	0.274629363758465	0.896673993099616
SLC16A1-AS1	-2.00675441573294	1.08770007769514	1.19349995985426	0.274629363758465	0.896673993099616
TSEN2	-1.26785684816464	2.1047901337927	1.19281277411787	0.27476757429351	0.896673993099616
C17orf80	-0.7855952393171	3.4586930805323	1.19139476334931	0.275053048446558	0.896673993099616
SERINC5	-0.637513126124269	4.14181597711105	1.19106004429121	0.275120488461221	0.896673993099616
GLYCTK	-1.35878787072645	1.93143693818558	1.19060899173102	0.27521140048251	0.896673993099616
KDM2A	-0.964495093133916	2.8182098866098	1.19033072316933	0.275267505795877	0.896673993099616
RRAGB	-0.795794220039419	3.408818729508	1.1901219032271	0.275314542838345	0.896673993099616
SPTLC1	0.362483830215975	5.96125450696758	1.18925011436868	0.275485517534752	0.896673993099616
STAM-AS1	-1.49137391289759	1.71829286673958	1.18849143046777	0.275638710859191	0.896673993099616
TP53I3	1.3328561339885	1.79741346042472	1.1874216516663	0.275854902323552	0.896673993099616
DCAF10	-0.502157351237772	4.91191056332769	1.18640671063171	0.276060208647358	0.896673993099616
NOP53	-1.03177197881858	2.62459865451099	1.18608974152032	0.276124365775925	0.896673993099616
FGF8	2.22565441660247	0.57949209291862	1.18591058616624	0.276160636568481	0.896673993099616
PGLYRP4	2.22565441660247	0.57949209291862	1.18591058616624	0.276160636568481	0.896673993099616
EGR2	2.22565441660247	0.57949209291862	1.18591058616624	0.276160636568481	0.896673993099616
MIR9-3HG	2.22565441660247	0.57949209291862	1.18591058616624	0.276160636568481	0.896673993099616
ESRRB	2.22565441660247	0.57949209291862	1.18591058616624	0.276160636568481	0.896673993099616
MYOSLID-AS1	2.22565441660247	0.57949209291862	1.18591058616624	0.276160636568481	0.896673993099616
SPAG6	2.22565441660247	0.57949209291862	1.18591058616624	0.276160636568481	0.896673993099616
LGSN	2.22565441660247	0.57949209291862	1.18591058616624	0.276160636568481	0.896673993099616
SCG3	2.22565441660247	0.57949209291862	1.18591058616624	0.276160636568481	0.896673993099616
LOC102723729	2.22565441660247	0.57949209291862	1.18591058616624	0.276160636568481	0.896673993099616
CREG2	2.22565441660247	0.57949209291862	1.18591058616624	0.276160636568481	0.896673993099616
TSHZ3	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
MUC12-AS1	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
ADAMTS5	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
STARD10	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
LRRTM4	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
CCDC136	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
ODAPH	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
GC	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
WNT5A	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
CLDN18	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
SGK3	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
IL5RA	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
EQTN	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
TEAD4	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
TMEM150A	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
DNM3OS	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
RASAL2-AS1	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
MMP13	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
TDRD1	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
COBL	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
LINC02643	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
FAM71F1	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
PCAT5	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
LINC01605	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
PMEL	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
CCDC179	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
PCDHA9	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
SHF	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
FAM71D	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
JPH2	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
DCDC1	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
RDH16	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
ZNF214	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
LINC02098	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
FGFBP1	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
BPIFA1	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
FXYD6	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
LRRD1	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
ANKRD22	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
RASAL1	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
A1CF	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
UROC1	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
POTEG	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
REEP1	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
MLXIPL	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
TMEM215	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
PROX2	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
NAGPA-AS1	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
DIRAS2	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
CCDC134	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
CCDC78	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
DNAJC30	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
SMG6	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
ZNF628	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
SMCO1	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
LRRC14B	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
RLBP1	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
LINC02073	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
SHROOM3	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
VPREB3	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
PRSS56	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
CARD17	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
CTU1	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
C1orf167	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
USF1	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
FAM217A	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
OXT	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
CYP2B7P	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
LGI1	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
ESPNL	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
LPA	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
LINC01920	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
SLC45A2	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
MTTP	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
NUTM1	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
TMEM198	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
LINC01907	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
TNRC17	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
LOC100128988	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
KCTD17	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
SULT1C4	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
LINC01980	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
PDZRN3	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
LINC02008	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
SULT1C2	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
PON1	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
LINC01209	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
MSANTD1	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
ZG16B	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
SLC9A3-AS1	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
LINC02112	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
LINC02109	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
CYP27A1	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
FAM83H-AS1	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
SMPDL3A	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
KRT79	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
LOC100288254	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
SNORD99	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
JMJD7	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
C1orf158	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
HTR1D	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
LOC285762	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
ADGRG3	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
COL8A2	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
POF1B	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
IFITM10	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
COL5A2	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
LOC100287846	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
QTRT1	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
OR4C3	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
FRG1CP	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
RASSF9	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
FAM110B	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
FAM166A	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
ZNF804B	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
FAM171A2	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
RTN4R	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
FAM240A	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
MYL9	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
C10orf126	-3.3595754864708	0.41122533033108	1.18576887720578	0.276189330415523	0.896673993099616
EXOC4	-0.846454748367919	3.20965442855907	1.1857171355913	0.276199808216827	0.896673993099616
SAMD13	-1.4899826359665	1.7132384717944	1.18372134071714	0.27660434316402	0.896673993099616
RECQL5	1.53893439485152	1.41728787677823	1.18354948847232	0.276639211350456	0.896673993099616
MAPK8IP3	1.53893439485152	1.41728787677823	1.18354948847232	0.276639211350456	0.896673993099616
NEMF	-0.225311863679386	7.65425523926484	1.18336839489905	0.276675960550215	0.896673993099616
TDP2	-0.40187107644988	5.6374967862707	1.18314142799793	0.276722027464314	0.896673993099616
MIOS	-0.484811396359578	5.02527768737577	1.18311484078456	0.276727424436861	0.896673993099616
STS	-1.36101703548526	1.91775613831143	1.18252912756409	0.27684635270614	0.896673993099616
LOC105373383	-1.36101703548526	1.91775613831143	1.18252912756409	0.27684635270614	0.896673993099616
MAFF	2.2219379483809	0.57905359864528	1.1820570673387	0.276942250682224	0.896673993099616
LBHD1	2.2219379483809	0.57905359864528	1.1820570673387	0.276942250682224	0.896673993099616
LPIN3	2.2219379483809	0.57905359864528	1.1820570673387	0.276942250682224	0.896673993099616
SLC52A3	2.2219379483809	0.57905359864528	1.1820570673387	0.276942250682224	0.896673993099616
SLC2A4	2.2219379483809	0.57905359864528	1.1820570673387	0.276942250682224	0.896673993099616
LINC01220	2.2219379483809	0.57905359864528	1.1820570673387	0.276942250682224	0.896673993099616
MAFTRR	2.2219379483809	0.57905359864528	1.1820570673387	0.276942250682224	0.896673993099616
LOC100507373	2.2219379483809	0.57905359864528	1.1820570673387	0.276942250682224	0.896673993099616
PGM5P4	2.2219379483809	0.57905359864528	1.1820570673387	0.276942250682224	0.896673993099616
FAR2P2	2.2219379483809	0.57905359864528	1.1820570673387	0.276942250682224	0.896673993099616
REM1	2.2219379483809	0.57905359864528	1.1820570673387	0.276942250682224	0.896673993099616
EFNB1	2.2219379483809	0.57905359864528	1.1820570673387	0.276942250682224	0.896673993099616
LOC100134868	2.2219379483809	0.57905359864528	1.1820570673387	0.276942250682224	0.896673993099616
LINC01337	2.2219379483809	0.57905359864528	1.1820570673387	0.276942250682224	0.896673993099616
HID1	2.2219379483809	0.57905359864528	1.1820570673387	0.276942250682224	0.896673993099616
RDH10-AS1	2.2219379483809	0.57905359864528	1.1820570673387	0.276942250682224	0.896673993099616
COL26A1	2.2219379483809	0.57905359864528	1.1820570673387	0.276942250682224	0.896673993099616
FAM83E	2.2219379483809	0.57905359864528	1.1820570673387	0.276942250682224	0.896673993099616
LOC101929372	2.2219379483809	0.57905359864528	1.1820570673387	0.276942250682224	0.896673993099616
RNF113A	-0.769820988741319	3.51179867388369	1.18151259118055	0.277052911695237	0.896673993099616
LAS1L	-0.782562058691428	3.45421450641891	1.18025862295818	0.277307983753487	0.896673993099616
FAM72B	0.72266679550855	3.6392112661938	1.18017834112913	0.27732432409589	0.896673993099616
TMPRSS4	1.53673185911018	1.41687849301269	1.18008964318411	0.277342378840306	0.896673993099616
DCLRE1B	-0.744920801540856	3.61546790441376	1.17983438518209	0.277394345660638	0.896673993099616
RAB4A	-0.486901115894743	5.00693381954829	1.17975670357792	0.277410162938685	0.896673993099616
SCAF4	-0.906464518616191	2.98997087861865	1.17969415501795	0.277422899699985	0.896673993099616
ZBTB39	-1.02920518868109	2.62128856148586	1.17851971777176	0.277662187037451	0.896673993099616
RNF187	0.913674530098175	2.85342190792365	1.17840980651125	0.27768459435157	0.896673993099616
CTSA	1.39007992474977	1.68196921387348	1.17834035052483	0.27769875533119	0.896673993099616
AKR7L	2.21822298813956	0.578615210084395	1.17821386599039	0.277724545867259	0.896673993099616
TAF6	2.21822298813956	0.578615210084395	1.17821386599039	0.277724545867259	0.896673993099616
ZNF500	2.21822298813956	0.578615210084395	1.17821386599039	0.277724545867259	0.896673993099616
LINC00839	2.21822298813956	0.578615210084395	1.17821386599039	0.277724545867259	0.896673993099616
LINC01264	2.21822298813956	0.578615210084395	1.17821386599039	0.277724545867259	0.896673993099616
ZIC4	2.21822298813956	0.578615210084395	1.17821386599039	0.277724545867259	0.896673993099616
UVRAG-DT	2.21822298813956	0.578615210084395	1.17821386599039	0.277724545867259	0.896673993099616
GOLGA6L7	2.21822298813956	0.578615210084395	1.17821386599039	0.277724545867259	0.896673993099616
DUSP9	2.21822298813956	0.578615210084395	1.17821386599039	0.277724545867259	0.896673993099616
COQ8B	2.21822298813956	0.578615210084395	1.17821386599039	0.277724545867259	0.896673993099616
GRID1	2.21822298813956	0.578615210084395	1.17821386599039	0.277724545867259	0.896673993099616
LOC145694	2.21822298813956	0.578615210084395	1.17821386599039	0.277724545867259	0.896673993099616
ARHGAP39	2.21822298813956	0.578615210084395	1.17821386599039	0.277724545867259	0.896673993099616
WNT10A	2.21822298813956	0.578615210084395	1.17821386599039	0.277724545867259	0.896673993099616
CBX7	2.21822298813956	0.578615210084395	1.17821386599039	0.277724545867259	0.896673993099616
RBKS	2.21822298813956	0.578615210084395	1.17821386599039	0.277724545867259	0.896673993099616
LINC01114	2.21822298813956	0.578615210084395	1.17821386599039	0.277724545867259	0.896673993099616
GBP7	2.21822298813956	0.578615210084395	1.17821386599039	0.277724545867259	0.896673993099616
DAW1	2.21822298813956	0.578615210084395	1.17821386599039	0.277724545867259	0.896673993099616
CDH4	2.21822298813956	0.578615210084395	1.17821386599039	0.277724545867259	0.896673993099616
FAM155A	2.21822298813956	0.578615210084395	1.17821386599039	0.277724545867259	0.896673993099616
EPHA8	2.21822298813956	0.578615210084395	1.17821386599039	0.277724545867259	0.896673993099616
EPHA7	2.21822298813956	0.578615210084395	1.17821386599039	0.277724545867259	0.896673993099616
PPP1R37	2.21822298813956	0.578615210084395	1.17821386599039	0.277724545867259	0.896673993099616
CD3EAP	-1.99289874458921	1.08246561283638	1.17616372433254	0.278142996172421	0.896673993099616
RHOG	0.76172802716943	3.4486492673065	1.17494768305368	0.278391575122662	0.896673993099616
C1orf194	2.21450955864692	0.578176927201945	1.17438097096974	0.278507516046272	0.896673993099616
ZNF213	2.21450955864692	0.578176927201945	1.17438097096974	0.278507516046272	0.896673993099616
ANXA9	2.21450955864692	0.578176927201945	1.17438097096974	0.278507516046272	0.896673993099616
LOC101928530	2.21450955864692	0.578176927201945	1.17438097096974	0.278507516046272	0.896673993099616
TGFB1I1	2.21450955864692	0.578176927201945	1.17438097096974	0.278507516046272	0.896673993099616
CREB3	2.21450955864692	0.578176927201945	1.17438097096974	0.278507516046272	0.896673993099616
UNC13C	2.21450955864692	0.578176927201945	1.17438097096974	0.278507516046272	0.896673993099616
H2AC15	2.21450955864692	0.578176927201945	1.17438097096974	0.278507516046272	0.896673993099616
C1QTNF1-AS1	2.21450955864692	0.578176927201945	1.17438097096974	0.278507516046272	0.896673993099616
LOC105370362	2.21450955864692	0.578176927201945	1.17438097096974	0.278507516046272	0.896673993099616
SNORD58A	2.21450955864692	0.578176927201945	1.17438097096974	0.278507516046272	0.896673993099616
AK8	2.21450955864692	0.578176927201945	1.17438097096974	0.278507516046272	0.896673993099616
ABCG8	2.21450955864692	0.578176927201945	1.17438097096974	0.278507516046272	0.896673993099616
OPRD1	2.21450955864692	0.578176927201945	1.17438097096974	0.278507516046272	0.896673993099616
SPATC1L	2.21450955864692	0.578176927201945	1.17438097096974	0.278507516046272	0.896673993099616
MOGAT2	2.21450955864692	0.578176927201945	1.17438097096974	0.278507516046272	0.896673993099616
C17orf98	2.21450955864692	0.578176927201945	1.17438097096974	0.278507516046272	0.896673993099616
WASHC3	-0.237041091862502	7.40859611437777	1.1740774223199	0.278569642637132	0.896673993099616
CHFR	0.90705900434935	2.8651389528956	1.17278782967131	0.278833775312966	0.896673993099616
PDZD2	-1.67810266009106	1.44350738815315	1.17267903161783	0.278856073621786	0.896673993099616
NR2C1	0.537895682171655	4.63137042940936	1.17146375952584	0.279105298123	0.896673993099616
PA2G4	-0.384303459401786	5.76240745578548	1.17074885372632	0.279252040128121	0.896673993099616
RAE1	0.543614994427665	4.59997709715641	1.17056347341858	0.279290107285359	0.896673993099616
RNF130	0.353577805365038	6.01505370757808	1.17052859609122	0.279297269946197	0.896673993099616
THRAP3	-0.741902528392574	3.6130184852499	1.17020369815736	0.279364004471679	0.896673993099616
CCDC77	0.694430353554731	3.75234063146665	1.16759748212463	0.279900053502566	0.896673993099616
